"label","text"
"1","小日本带有侮辱的意思,就跟当年他们叫我们支那一样,都是历史留下来的产物,如果你不带恶意,那别人说你笨蛋傻瓜你也会觉得可爱,可如果含着深深的憎恶和偏见,那你喊他们的名字都像在骂人。"
"0","矮黑人安达曼长相，只是和阿依努藏族同祖先，用安达曼体质把拥有共同居民称为矮黑"
"1","女的女的，你就这么歧视女性，你肯定是个?男的?吧"
"0","知乎黑人水平很高"
"1","没人偷为什么就传河南人偷井盖？"
"1","既然你要开地图炮，那我就问一下，上海人是不是很喜欢黑哥呀，毕竟是全国出名的[害羞]上海老人看不起外地人是出了名的"
"1","因为黑人只怕被白人歧视，不怕歧视黄人。白人黑人都是老爷。"
"1","就像美国白人看不起黑人 黑人干嘛被压榨 你的意思说他们也活该 再者要是胖子或者黑人有一天被压榨的反击了 下场多惨知道不"
"1","无知就不要乱猜。当时欧洲人奴役黑人是因为缺乏生产力。外星人如果这样干比美国人去抢劫古巴还搞笑。"
"1","当我看到中国足球国家队里面有黑人的时候，真的是莫名涌出阵阵恶心感[尴尬]"
"0","外国人对nigga还真挺敏感的哈哈。我和朋友坐车，车快开了，我对朋友喊“那个车那个车”，前面有个黑人小哥一脸惊讶又愤怒地看着我[捂脸]"
"1","田园女权婊 真的恶心 ， 要权利时说男女公平，担义务时又自己是女性。"
"1","说实话后来这么多黑河南的 一部分是跟风 但是究其原因是河南人自己作 出了省自然就代表了河南人了 坑蒙拐骗无恶不作 车站的骗子有多少河南人你们心里没点b数？现在整顿了就开始喊冤 以前被骗的人呢 我不否认哪个地方都有坏人 但在当时车站的骗子河南的特别多"
"1","好笑死了，滴滴平台怎么了，上海出租车司机都是有前科的犯罪分子后面杀了一个打车的孕妇，你说你不是神滴滴就是神了，没有前科一切正常的人它都得有本事看出来这是不是潜在杀人犯"
"0","楼主偏激了 洋人也是迷恋黑人/棕色皮肤人的大胸大屁股，丰唇，tan/小麦色皮肤，卷发，rap，大屌 这不是什么崇洋迷外，而是人总是追求自己没有的一些东西，用某人的名言，没吃过的屎都是香的"
"0","皮肤很美。纹的是啥（黑人问号脸）？"
"0","香蕉黄皮白心，比喻外表是黄种人但内心是白种人的华裔或者ABC或者精神上的外国人【大概是这么个意思如果我说错了别打我"
"1","我就纳闷怎么这么多人觉得在美国的黑人可怜。其实种族歧视鄙视链最底端的是黄种人，亚裔，华人。没错，黑人和白人一起歧视黄种人。"
"0","哈哈哈哈哈哈，誰說的？你叫他比較一下七八十年代香港和內地的文化產業發展狀況"
"1","问题是黑人但凡脑子正常的，知道不能拿奴隶制为借口一直胡搞，要上进，"
"0","这个方式传的相当火了，其实我想跟他们说，这是印度人，哈哈"
"0","我觉得是各取所需啊。,亚裔不敢说百分之百，八九成仇中是事实吧？,你替亚裔说话他转手就说你是政治宣传，叫你不要碰瓷他。,而白人老爷们又需要发泄情绪，找谁去？,找黑老爷？那可真是黑命贵啊，2700万一条命啊。,于是黄白之间一拍即合，"
"1","你们家是不是重男轻女啊？甚至更恐怖的是不是他们在玩你，把你当成了玩具，你哥哥说的对，逃离这个家。"
"0","因为女性的生育成本问题，在性这个东西上，其实本身就是不平等的。"
"1","那么希拉里为什么想让华人被黑人抢劫？"
"1","什么？东北银？野蛮！就知道皮衣金链金手表，一天三顿小烧烤。死要面子活受罪，倾家荡产要买貂。"
"1","如果连这都分辨不出来，那只能说明部分和你类似的女权女性，对于女权到底在争取什么都没有理智的思考过，思维逻辑基本上就是，女性受到了性别歧视，女的不可能歧视自己，所以肯定是男的歧视女的，所以这是男权社会，"
"0","说的挺好，但是人有了偏见就很难听进别人的声音，看微博评论就知道了，上来二话不说骂池子歧视河南人"
"0","山西表示遥遥无期"
"0","谁对谁错很重要？女的已经凉了，男的坐牢。最后说一句俩人都是hape，撞死人活该坐牢，不走斑马线也活该出事。这俩人下辈子就老实了。"
"0","印度人文章真是神奇。有机，重复过五次不同印度文章，只有一次成的。"
"0","我是真的不太了解，认为在河北了。"
"1","别女人女人男人男人的，你既然知道男人家暴和你没关系，家庭妇女和我的职业前途就得挂钩了？"
"0","玩个黑人口音观众欢呼有什么问题？如果是因为唱了solo才欢呼，那观众才是逼格低的不行吧？得了您还是自己自嗨吧，我也没那么多功夫回你"
"1","其实男人也不一样，听说大保健白人都能比中国女的多出一倍的价钱。在中国娶个白人老婆，那真是一副光宗耀祖的模样，不是中国男人不愿意娶，而是的确不受白人女的的欢迎。（不要喷我这是美国调查的亚裔男和黑人女最不受欢迎）"
"1","嫖娼。。。我不理解男人到底是个什么样的生物，难道不这样会死么？？？"
"0","湖北人很多真不能吃辣，嗯，我湖南人。"
"0","奥地利和德国长的差不多。。。。但是西班牙和瑞典人你去看看区别大不大。越南是东南亚人种，和马来人种混血的。。。和广东广西同源。如果你是广西人那你当然看不出来区别"
"1","要我直接报警，反正警察对新疆人也没什么好印象"
"0","东南亚人民确实思路有洞233"
"1","其实男性也是被歧视的。"
"1","评论里很多人只是想说明，东北人又穷又懒素质低。您说得对。"
"1","不，在某些人眼里歧视男性归根结底还是歧视女性，哈哈"
"0","最恶心的是，一有香港电影是普通话版本，就有“为什么不是粤语”之类的恶心弹幕"
"1","哇。评论里歧视黑人屁事没有。歧视白人就被举报"
"1","这个问题无论火与不火，都是一个很可笑的信号。,欲使其灭亡，必使其膨胀……,国外的种族歧视，闹得沸沸扬扬，不仅美国人看不过去，就连大洋彼岸的其他国家，也开始厌恶吃瓜。,事情的起因是白人警察虐死黑人。,这里面有两个矛盾点。,一，警察暴力执法。"
"0","你说的有道理，但黑人实在是太费拉不堪了。而且我太讨厌国内的黑人了。实际上，他们只是反对白人歧视他们，而不反对他们歧视黄种人。再说了，你把他当无产阶级同胞，他把你当黄皮猴子，主客观并不统一。"
"0","倒数第二段不同意。因为白人是比黑人更大也是更现实的威胁。所以我们应该支持黑人对白人的反抗，"
"1","没错，黑人老觉得就自己被歧视过，歧视谁没被歧视过呢，爱尔兰人，劳模，更别提歧视写进法律的中国人了。黑人自己不长进，"
"0","周杰伦是Rap里的清流独树一帜，不止双截棍，每一首Rap都是，他自己也说过，黑人的Rap在我们的文化里不是大庭广众的东西，不适合小朋友，我们可以饶舌自己的东西，要有文化自信"
"0","吓死宝宝了，在安徽山沟里爬到浙江，居然只是牙齿残了，中耳炎，个子矮，我已经比那些不幸的宝宝们幸福多了，plus，我小姨胶质瘤，我表弟艾滋病，"
"1","简单概括无产白人，无产黑人，无产亚裔以及看起来像无产的拉丁都被歧视右派犹犹资本家，盎撒资本家，加入资本家队伍的华华，打扮的像资本家的拉丁和加入资本家——也就是所谓黑皮白心的——黑黑们都过得去剖开现象看本质，"
"0","你是读不懂最后一句话吗？还发个状态。拿你自己前男友的亲戚这种个例来黑山东重男轻女。拿自己那点见识，理所当然当全部，真是无知。我就想问你，你凭什么说山东重男轻女，请拿出点证据来，可千万别用你什么前男友来说事。"
"1","就是这个意思。现在不只是不能歧视黑人，甚至黑人可以开始歧视白人了"
"1","先问是不是再问为什么。你怎么得出美国是歧视黑人最厉害的国家？"
"0","那位外国女演员是艾丽·范宁，真人冷白皮，特别好看"
"0","为啥我认识的四川人大部分都是句句MMP挂嘴上？是没素质还是假的四川人？"
"1","恶心的人那个男的和那些女人"
"0","额，我的逻辑思维好像没思维出您这是怎么和女权扯上原因的啊？难道是女性为了获得一些东西就要以欺骗的手段绿了现任男朋友然后重做人设再骗下一任男朋友？这就是女权？？？？手动黑人问好"
"0","演员又无所谓啊……美帝电影里亚裔都不太分，比如新版的星际迷航里的苏鲁田光就是韩裔演员演的"
"1","女性直男癌的更多当然，这件事部分旁观者网友（不分男女）不只是体现了直男癌那么简单"
"0","加油。 我就一直在做这样的工作。亚裔在欧美并没有天然的优势，然而中国就是亚裔能够突破的巨大资源，为什么反而要割弃呢。 祖国和个人的双赢是能够实现的。"
"0","不管是中国人，美国人、韩国人，意大利人...亚洲人，黑人、白人...大家都向往幸福安宁的生活而且并不互相冲突，实在没必要恶言相向。那些为了别人的幸福生活而加倍付出的“泥巴人”更是值得被深深感恩。"
"1","没事，黄左说了，白人歧视亚裔又如何？"
"1","说实话 越穷越落后的地方 越容易出这样重男轻女的事儿 我不是黑子 我也东北人 真的实话实说 东北城市里这种现象很少 农村里还是很多的"
"0","新中国现代女权的吹哨人（非田园）萧红哈尔滨人萧红小学依然是哈尔滨排名靠前的小学"
